400001,400001,0.0
400017,400017,0.0
400030,400030,0.0
400030,400045,5108.4
400030,400065,7401.1
400030,400088,10961.1
400030,400100,8360.4
400030,400122,5430.2
400030,400253,2475.9
400030,400258,8261.5
400030,400298,8600.0
400030,400414,8998.5
400030,400508,1744.0
400030,400664,9574.0
400030,400709,2732.5
400030,400714,6860.5
400030,400723,3844.4
400030,400964,6059.5
400030,401167,8459.3
400030,401391,9797.7
400030,401400,6763.8
400030,401440,321.9
400030,401541,5885.6
400030,401560,5077.4
400030,401611,5683.8
400030,401809,9190.1
400030,401816,7111.7
400030,401817,7124.6
400030,402056,6328.5
400030,402057,5478.2
400030,402281,7497.6
400030,402283,8301.3
400030,402285,9104.9
400030,402286,9911.0
400030,402288,11441.0
400030,403225,1429.5
400030,403265,1477.7
400030,403401,8882.0
400030,404370,9119.2
400030,404759,6731.6
400030,405701,8572.4
400030,407710,9842.0
400030,408911,4989.7
400030,414694,7555.7
400040,400040,0.0
400040,400236,3805.2
400040,400563,3819.7
400040,400654,295.9
400040,400837,1043.6
400040,400916,3238.2
400040,400995,2363.8
400040,401816,9884.8
400040,401817,9897.7
400040,402059,5270.6
400040,404453,1795.6
400040,404461,1782.6
400040,409524,6781.7
400040,409525,8598.4
400040,409526,9194.2
400040,409528,8585.5
400040,409529,9181.5
400045,400030,2525.0
400045,400045,0.0
400045,400065,7661.0
400045,400088,5853.5
400045,400122,322.6
400045,400158,10251.9
400045,400246,10514.7
400045,400253,5000.7
400045,400258,8521.4
400045,400449,11936.8
400045,400508,4268.7
400045,400664,9833.8
400045,400709,5257.2
400045,400714,9385.2
400045,400723,6369.2
400045,400964,8035.0
400045,400971,9713.8
400045,401014,10475.2
400045,401167,9936.0
400045,401391,7813.3
400045,401400,9288.6
400045,401403,9013.9
400045,401440,2846.7
400045,401464,6979.0
400045,401489,7284.8
400045,401541,778.0
400045,401560,7602.1
400045,401611,8208.6
400045,401655,9496.4
400045,401808,9625.5
400045,401809,7205.6
400045,401816,5131.4
400045,401817,5144.3
400045,401994,10176.3
400045,402056,6588.4
400045,402057,5738.1
400045,402058,9597.6
400045,402117,8712.0
400045,402118,8698.8
400045,402121,8400.5
400045,402281,2390.0
400045,402282,7925.6
400045,402283,3193.7
400045,402284,7127.3
400045,402285,3997.2
400045,402286,4803.4
400045,402288,6333.4
400045,402366,11175.5
400045,403225,3954.2
400045,403265,4002.4
400045,404759,1711.8
400045,405701,10049.0
400045,407165,8884.0
400045,407172,8516.3
400045,407173,8561.9
400045,408911,7514.4
400045,413026,6563.8
400045,414694,9032.3
400052,400052,0.0
400052,400148,3376.4
400052,400336,4774.7
400052,400461,327.1
400052,400464,7907.4
400052,400485,6677.4
400052,400688,8358.9
400052,400713,5304.8
400052,400750,2964.1
400052,400822,7250.4
400052,404434,9819.8
400057,400030,6854.3
400057,400045,4330.0
400057,400057,0.0
400057,400065,7027.2
400057,400088,10182.7
400057,400100,7949.3
400057,400122,4651.8
400057,400147,1143.5
400057,400253,9329.9
400057,400258,7887.7
400057,400298,8188.9
400057,400414,9553.0
400057,400508,8598.0
400057,400664,9200.1
400057,400709,3287.0
400057,400714,7414.9
400057,400723,4398.9
400057,400964,7415.7
400057,400995,10009.6
400057,401167,7464.9
400057,401391,9415.9
400057,401400,7318.3
400057,401440,7175.9
400057,401541,5107.2
400057,401560,3507.0
400057,401611,6238.3
400057,401809,8808.2
400057,401816,7363.6
400057,401817,7376.5
400057,402056,5954.6
400057,402057,5104.4
400057,402281,6719.2
400057,402283,7522.9
400057,402285,8326.5
400057,402286,9132.6
400057,402288,10662.6
400057,403225,8283.4
400057,403265,8331.7
400057,403401,7887.6
400057,404370,8708.1
400057,404453,9441.4
400057,404461,9428.4
400057,404759,6041.0
400057,405701,7578.0
400057,407172,10118.9
400057,407173,10164.4
400057,407710,8847.6
400057,408911,5544.2
400057,414694,6561.3
400059,400052,10418.0
400059,400059,0.0
400059,400085,10999.4
400059,400280,9313.0
400059,400461,10745.0
400059,400519,4999.2
400059,400637,4714.2
400059,400690,10911.2
400059,400750,13381.9
400059,401495,8890.8
400059,401555,8856.2
400059,405613,9393.7
400065,400052,9145.0
400065,400065,0.0
400065,400085,8206.3
400065,400236,8500.6
400065,400258,862.6
400065,400461,9471.9
400065,400519,10173.4
400065,400563,8515.1
400065,400637,9888.5
400065,400664,2175.1
400065,400690,8118.1
400065,400750,12108.9
400065,400916,7933.6
400065,400995,7059.3
400065,401495,10332.4
400065,401555,10297.9
400065,401957,6184.4
400065,401958,6197.8
400065,402059,9966.1
400065,403401,10320.2
400065,404453,6491.0
400065,404461,6478.0
400069,400030,7746.0
400069,400045,8983.3
400069,400069,0.0
400069,400104,8906.1
400069,400109,8316.8
400069,400122,9305.1
400069,400168,7101.2
400069,400172,3517.9
400069,400206,1449.3
400069,400246,5590.6
400069,400253,10221.6
400069,400274,8899.4
400069,400296,10370.5
400069,400372,306.0
400069,400394,7118.6
400069,400479,7271.7
400069,400508,9489.7
400069,400567,8254.6
400069,400586,3259.3
400069,400643,9195.4
400069,400687,9239.8
400069,400709,9719.7
400069,400790,7342.8
400069,400794,9308.1
400069,400873,10593.4
400069,400895,1578.6
400069,400922,7413.4
400069,400964,4481.0
400069,400971,11661.1
400069,401440,8067.6
400069,401541,9760.5
400069,401560,10443.9
400069,401816,10352.4
400069,401817,10365.2
400069,401994,5252.2
400069,401996,8984.3
400069,401997,9902.3
400069,402121,10347.8
400069,402282,9872.8
400069,402284,9074.6
400069,402363,9931.3
400069,402365,6506.7
400069,402366,6251.4
400069,402367,853.6
400069,402368,8017.7
400069,402369,8214.8
400069,402370,8775.0
400069,403225,9175.2
400069,403265,9223.4
400069,404522,11362.4
400069,404553,7838.0
400069,404586,10218.8
400069,404759,10005.5
400073,400073,0.0
400073,400832,217.9
400084,400084,0.0
400084,400147,9983.7
400084,400292,3937.2
400084,400429,2000.5
400084,400673,145.3
400084,400823,1753.3
400084,400951,7578.2
400084,401163,8275.9
400084,401327,9084.5
400084,401388,5676.0
400084,401846,4495.0
400084,401943,10884.0
400084,402067,10690.9
400084,403409,11545.0
400084,403412,10900.2
400084,403414,9165.3
400084,403419,8421.4
400084,404640,3492.9
400084,407711,6647.1
400085,400052,7386.7
400085,400085,0.0
400085,400280,6281.7
400085,400461,7713.6
400085,400519,1967.8
400085,400637,1682.8
400085,400690,7879.8
400085,400750,10350.6
400085,401495,5859.4
400085,401555,5824.8
400085,405613,6362.3
400088,400088,0.0
400088,401464,1134.7
400088,401489,1440.4
400088,402281,3463.5
400088,402283,2659.8
400088,402285,1856.2
400088,402286,1050.1
400088,402288,479.9
400088,413026,719.4
400096,400069,10811.8
400096,400096,0.0
400096,400274,2388.7
400096,400372,11117.8
400096,400581,5307.8
400096,400643,9171.3
400096,400687,2729.2
400096,400794,9284.0
400096,401351,5662.6
400096,402061,12882.9
400096,402367,9958.2
400096,402369,8190.7
400096,404553,7813.9
400096,404586,3708.1
400096,407352,10513.8
400096,407360,10948.8
400096,407361,12158.2
400096,407367,10255.9
400097,400059,9876.9
400097,400097,0.0
400097,400209,5749.3
400097,400213,4463.2
400097,400222,11286.3
400097,400436,7901.1
400097,400582,661.3
400097,400648,3443.0
400097,400688,7488.6
400097,400700,7533.0
400097,400717,9466.1
400097,400772,8064.9
400097,400792,5568.4
400097,400828,2813.1
400097,400907,4910.0
400097,400934,6143.2
400097,401224,1778.8
400097,403329,7744.3
400097,404434,8949.4
400097,404444,3001.2
400100,400073,4809.6
400100,400100,0.0
400100,400278,3515.7
400100,400298,240.4
400100,400832,5027.0
400104,400030,11086.0
400104,400096,7539.6
400104,400104,0.0
400104,400158,4327.8
400104,400201,6658.4
400104,400246,12093.9
400104,400274,9927.4
400104,400296,1464.4
400104,400449,6012.7
400104,400567,11260.9
400104,400687,10267.8
400104,400873,1687.3
400104,400964,10693.3
400104,400971,9883.8
400104,401014,4551.1
400104,401440,11407.6
400104,401994,11755.5
400104,402121,8570.5
400104,402282,8095.6
400104,402284,7297.3
400104,402366,12754.7
400104,404586,11246.8
400104,404759,10272.7
400104,407184,7106.0
400104,407185,7864.2
400104,407186,11304.6
400104,407187,12546.9
400104,407190,8798.0
400104,407191,9346.1
400104,407200,10450.8
400104,413845,5221.3
400109,400109,0.0
400109,400160,3167.5
400109,400394,1198.1
400109,400400,11231.4
400109,400668,13025.3
400109,400804,10343.8
400109,400922,903.3
400109,400996,12406.4
400109,401890,11376.7
400109,401891,3876.3
400109,401906,5001.0
400109,401908,10230.9
400109,402359,9440.0
400109,402360,5807.6
400109,402361,10408.3
400109,402362,13645.6
400109,402363,1620.6
400122,400030,2203.0
400122,400045,3440.4
400122,400065,7338.9
400122,400088,5531.4
400122,400122,0.0
400122,400158,9929.9
400122,400246,10192.7
400122,400253,4678.6
400122,400258,8199.4
400122,400414,11201.2
400122,400449,11614.8
400122,400508,3946.7
400122,400664,9511.8
400122,400709,4935.2
400122,400714,9063.2
400122,400723,6047.2
400122,400964,7713.0
400122,400971,9391.8
400122,401014,10153.2
400122,401167,9614.0
400122,401391,7491.3
400122,401400,8966.6
400122,401403,8691.9
400122,401440,2524.6
400122,401464,6657.0
400122,401489,6962.8
400122,401541,456.0
400122,401560,7280.1
400122,401611,7886.6
400122,401655,9174.4
400122,401808,9303.4
400122,401809,6883.6
400122,401816,4809.4
400122,401817,4822.3
400122,401994,9854.2
400122,402056,6266.3
400122,402057,5416.1
400122,402058,9275.6
400122,402117,8390.0
400122,402118,8376.8
400122,402121,8078.5
400122,402281,2068.0
400122,402282,7603.6
400122,402283,2871.7
400122,402284,6805.3
400122,402285,3675.2
400122,402286,4481.3
400122,402288,6011.4
400122,402366,10853.5
400122,403225,3632.2
400122,403265,3680.4
400122,403401,10036.6
400122,404759,1389.8
400122,405701,9727.0
400122,407165,8562.0
400122,407172,8194.3
400122,407173,8239.9
400122,408911,7192.4
400122,413026,6241.7
400122,414694,8710.3
400147,400030,5711.5
400147,400045,3187.3
400147,400065,6510.3
400147,400088,9039.9
400147,400100,8957.1
400147,400122,3509.0
400147,400147,0.0
400147,400253,8187.1
400147,400258,7370.7
400147,400298,9196.7
400147,400414,9595.3
400147,400508,7455.2
400147,400664,8683.2
400147,400709,3329.3
400147,400714,7457.2
400147,400723,4441.2
400147,400964,6273.0
400147,400995,10111.9
400147,401167,7568.5
400147,401391,8906.9
400147,401400,7360.6
400147,401403,10209.6
400147,401440,6033.1
400147,401464,10165.5
400147,401489,10471.3
400147,401541,3964.5
400147,401560,2364.2
400147,401611,6280.6
400147,401809,8299.3
